-5.34, netsAwayMulti, 92.412, heatHomeMulti, 97.752, 89.494, 1508.862, 89.41, 1411.622, 
-3.363, wizardsAwayMulti, 93.698, cavaliersHomeMulti, 97.061, 93.817, 1441.022, 93.845, 1476.868, 
-3.792, mavericksAwayMulti, 100.863, lakersHomeMulti, 104.655, 98.628, 1446.741, 98.609, 1468.895, 
-5.638, celticsAwayMulti, 95.846, heatHomeMulti, 101.484, 94.119, 1431.928, 94.139, 1486.399, 
-3.844, kingsAwayMulti, 91.703, bullsHomeMulti, 95.547, 91.137, 1389.903, 91.268, 1529.164, 
1.38714, rocketsAwayMulti, 102.042, pistonsHomeMulti, 100.6549, 96.23334, 1374.314, 96.35144, 1543.977, 
-1.84, grizzliesAwayMulti, 92.565, clippersHomeMulti, 94.405, 89.954, 1505.043, 89.84, 1416.11, 
3.726, spursAwayMulti, 98.107, hornetsHomeMulti, 94.381, 91.737, 1398.348, 91.849, 1520.326, 
2.016, nuggetsAwayMulti, 101.977, sixersHomeMulti, 99.961, 96.364, 1404.928, 96.425, 1513.651, 
3.059, warriorsAwayMulti, 101.176, sunsHomeMulti, 98.117, 96.269, 1423.723, 96.312, 1493.318, 
-0.32896, lakersAwayMulti, 99.6486, blazersHomeMulti, 99.97756, 94.25526, 1408.138, 94.31988, 1509.213, 
1.905, pacersAwayMulti, 92.296, raptorsHomeMulti, 90.391, 89.313, 1460.564, 89.289, 1459.061, 
-3.13, mavericksAwayMulti, 96.93, jazzHomeMulti, 100.06, 94.325, 1380.881, 94.391, 1537.454, 
-1.7039, thunderAwayMulti, 100.1002, spursHomeMulti, 101.8041, 96.874, 1439.185, 96.8972, 1477.69, 
-2.167, rocketsAwayMulti, 102.259, hawksHomeMulti, 104.426, 98.183, 1404.739, 98.204, 1512.359, 
-2.673, bucksAwayMulti, 97.296, celticsHomeMulti, 99.969, 96.761, 1448.425, 96.725, 1469.079, 
4.479, pacersAwayMulti, 94.706, bobcatsHomeMulti, 90.227, 90.862, 1479.767, 90.854, 1439.132, 
2.367, bullsAwayMulti, 94.455, cavaliersHomeMulti, 92.088, 89.977, 1507.884, 89.893, 1411.245, 
1.832, grizzliesAwayMulti, 95.963, warriorsHomeMulti, 94.131, 92.392, 1552.582, 92.324, 1366.844, 
0.89704, clippersAwayMulti, 100.4175, lakersHomeMulti, 99.52042, 95.1654, 1497.145, 95.11212, 1421.262, 
-2.867, kingsAwayMulti, 95.695, timberwolvesHomeMulti, 98.562, 93.793, 1427.977, 93.86, 1491.256, 
0.64932, jazzAwayMulti, 93.72954, hornetsHomeMulti, 93.08022, 88.74474, 1446.146, 88.76368, 1473.981, 
-1.4694, heatAwayMulti, 96.64192, knicksHomeMulti, 98.11132, 91.3291, 1442.034, 91.35652, 1477.254, 
-7.738, blazersAwayMulti, 96.342, thunderHomeMulti, 104.08, 94.469, 1510.516, 94.399, 1406.92, 
2.792, nuggetsAwayMulti, 102.296, magicHomeMulti, 99.504, 95.643, 1398.584, 95.716, 1519.582, 
0.61312, pistonsAwayMulti, 95.58124, sunsHomeMulti, 94.96812, 92.57804, 1483.399, 92.5444, 1435.763, 
-2.523, raptorsAwayMulti, 91.481, netsHomeMulti, 94.004, 87.763, 1436.377, 87.791, 1484.573, 
-1.799, hornetsAwayMulti, 90.24, bullsHomeMulti, 92.039, 87.609, 1450.612, 87.613, 1469.462, 
-9.057, bobcatsAwayMulti, 94.747, mavericksHomeMulti, 103.804, 95.712, 1515.13, 95.635, 1403.352, 
-4.919, blazersAwayMulti, 100.701, rocketsHomeMulti, 105.62, 96.587, 1543.142, 96.43, 1373.934, 
-8.518, kingsAwayMulti, 91.183, pacersHomeMulti, 99.701, 92.405, 1407.163, 92.47, 1511.51, 
-5.353, warriorsAwayMulti, 98.227, clippersHomeMulti, 103.58, 95.546, 1415.427, 95.587, 1502.125, 
-4.254, nuggetsAwayMulti, 100.098, heatHomeMulti, 104.352, 95.992, 1401.737, 96.042, 1516.015, 
-2.037, cavaliersAwayMulti, 98.317, bucksHomeMulti, 100.354, 95.242, 1499.35, 95.193, 1418.204, 
-6.295, jazzAwayMulti, 93.642, spursHomeMulti, 99.937, 92.609, 1508.39, 92.537, 1410.655, 
-0.61562, celticsAwayMulti, 96.25986, wizardsHomeMulti, 96.87548, 95.54874, 1453.203, 95.55642, 1464.149, 
-4.476, pistonsAwayMulti, 96.194, lakersHomeMulti, 100.67, 94.295, 1508.812, 94.255, 1409.836, 
-6.565, sixersAwayMulti, 92.835, knicksHomeMulti, 99.4, 91.515, 1441.314, 91.532, 1477.957, 
-6.727, hawksAwayMulti, 96.928, thunderHomeMulti, 103.655, 96.468, 1486.392, 96.435, 1430.964, 
-0.70522, sunsAwayMulti, 96.75234, magicHomeMulti, 97.45756, 92.9347, 1441.652, 92.9623, 1476.501, 
-1.13012, timberwolvesAwayMulti, 93.51918, raptorsHomeMulti, 94.6493, 90.41536, 1439.748, 90.44018, 1479.617, 
-3.07, timberwolvesAwayMulti, 90.984, netsHomeMulti, 94.054, 88.832, 1415.885, 88.909, 1503.691, 
-3.748, blazersAwayMulti, 98.211, mavericksHomeMulti, 101.959, 95.381, 1523.375, 95.294, 1394.2, 
-6.92, cavaliersAwayMulti, 94.362, clippersHomeMulti, 101.282, 92.558, 1457.659, 92.586, 1461.721, 
-2.644, jazzAwayMulti, 88.867, grizzliesHomeMulti, 91.511, 88.294, 1440.459, 88.322, 1480.58, 
-8.6, sunsAwayMulti, 94.713, heatHomeMulti, 103.313, 93.226, 1447.608, 93.284, 1470.999, 
1.11708, knicksAwayMulti, 96.0727, sixersHomeMulti, 94.95562, 91.58358, 1481.137, 91.55524, 1437.62, 
