-12.074, wizardsAwayMulti, 86.205, cavaliersHomeMulti, 98.279, 93.908, 1440.184, 93.987, 1476.865, 
-6.43, mavericksAwayMulti, 99.889, lakersHomeMulti, 106.319, 98.514, 1445.202, 98.557, 1471.414, 
-12.688, celticsAwayMulti, 94.617, heatHomeMulti, 107.305, 94.011, 1429.705, 94.086, 1488.634, 
-0.95752, kingsAwayMulti, 90.43708, bullsHomeMulti, 91.3946, 91.04462, 1389.357, 91.1434, 1529.784, 
2.131, rocketsAwayMulti, 101.758, pistonsHomeMulti, 99.627, 96.257, 1374.146, 96.361, 1544.473, 
-7.053, grizzliesAwayMulti, 92.78, clippersHomeMulti, 99.833, 89.764, 1504.809, 89.68, 1416.255, 
1.669, spursAwayMulti, 96.864, hornetsHomeMulti, 95.195, 91.56, 1397.841, 91.675, 1520.633, 
2.475, nuggetsAwayMulti, 102.144, sixersHomeMulti, 99.669, 96.292, 1404.883, 96.336, 1512.423, 
5.643, warriorsAwayMulti, 100.603, sunsHomeMulti, 94.96, 96.076, 1425.258, 96.105, 1492.143, 
-2.06, lakersAwayMulti, 99.25, blazersHomeMulti, 101.31, 94.328, 1408.943, 94.457, 1508.675, 
-5.241, pacersAwayMulti, 89.27, raptorsHomeMulti, 94.511, 89.557, 1456.942, 89.589, 1462.607, 
-5.849, mavericksAwayMulti, 95.723, jazzHomeMulti, 101.572, 94.212, 1385.025, 94.247, 1533.256, 
-2.481, thunderAwayMulti, 103.572, spursHomeMulti, 106.053, 96.698, 1436.995, 96.748, 1479.868, 
-0.58708, rocketsAwayMulti, 103.7007, hawksHomeMulti, 104.2878, 98.23566, 1402.916, 98.31686, 1514.578, 
-1.64828, bucksAwayMulti, 97.8083, celticsHomeMulti, 99.45658, 96.82578, 1443.817, 96.84972, 1473.068, 
-0.54878, pacersAwayMulti, 90.72114, bobcatsHomeMulti, 91.26992, 90.80884, 1482.013, 90.77768, 1437.574, 
-2.371, bullsAwayMulti, 90.931, cavaliersHomeMulti, 93.302, 89.77, 1507.328, 89.689, 1412.161, 
-1.0461, grizzliesAwayMulti, 96.04722, warriorsHomeMulti, 97.09332, 92.51538, 1549.949, 92.3965, 1368.753, 
-1.85926, clippersAwayMulti, 100.7808, lakersHomeMulti, 102.6401, 95.16976, 1497.33, 95.12586, 1420.871, 
-2.048, kingsAwayMulti, 91.81, timberwolvesHomeMulti, 93.858, 93.277, 1425.945, 93.33, 1492.271, 
-2.079, jazzAwayMulti, 90.093, hornetsHomeMulti, 92.172, 88.759, 1448.051, 88.796, 1473.018, 
-9.887, blazersAwayMulti, 96.699, thunderHomeMulti, 106.586, 94.519, 1512.294, 94.47, 1405.537, 
2.094, nuggetsAwayMulti, 101.221, magicHomeMulti, 99.127, 95.924, 1396.73, 95.991, 1520.983, 
0.85562, pistonsAwayMulti, 92.48538, sunsHomeMulti, 91.62976, 92.5828, 1482.821, 92.5522, 1436.359, 
-3.639, raptorsAwayMulti, 91.169, netsHomeMulti, 94.808, 87.813, 1434.813, 87.887, 1485.574, 
3.987, hornetsAwayMulti, 91.523, bullsHomeMulti, 87.536, 87.524, 1451.05, 87.539, 1469.516, 
-11.618, bobcatsAwayMulti, 90.705, mavericksHomeMulti, 102.323, 95.73, 1516.919, 95.588, 1400.931, 
-8.961, blazersAwayMulti, 98.795, rocketsHomeMulti, 107.756, 96.395, 1541.722, 96.312, 1375.21, 
-6.328, kingsAwayMulti, 91.275, pacersHomeMulti, 97.603, 92.341, 1408.776, 92.456, 1509.569, 
-7.494, warriorsAwayMulti, 99.371, clippersHomeMulti, 106.865, 95.661, 1416.99, 95.694, 1501.048, 
-7.021, nuggetsAwayMulti, 102.517, heatHomeMulti, 109.538, 96.048, 1400.209, 96.105, 1518.048, 
-0.06786, cavaliersAwayMulti, 98.63128, bucksHomeMulti, 98.69914, 95.26296, 1498.808, 95.2072, 1418.779, 
-6.999, jazzAwayMulti, 94.846, spursHomeMulti, 101.845, 92.671, 1505.68, 92.63, 1412.929, 
-2.049, celticsAwayMulti, 95.995, wizardsHomeMulti, 98.044, 95.433, 1450.126, 95.449, 1467.534, 
-7.515, pistonsAwayMulti, 94.835, lakersHomeMulti, 102.35, 94.286, 1508.948, 94.263, 1409.604, 
-11.549, sixersAwayMulti, 90.025, knicksHomeMulti, 101.574, 91.507, 1437.075, 91.516, 1481.329, 
-11.96, hawksAwayMulti, 97.468, thunderHomeMulti, 109.428, 96.516, 1485.306, 96.457, 1433.293, 
-2.22, sunsAwayMulti, 93.17, magicHomeMulti, 95.39, 92.846, 1440.993, 92.853, 1476.755, 
-3.87, timberwolvesAwayMulti, 91.62, raptorsHomeMulti, 95.49, 90.579, 1441.86, 90.624, 1477.275, 
-6.065, timberwolvesAwayMulti, 89.672, netsHomeMulti, 95.737, 89.045, 1416.914, 89.083, 1503.391, 
-3.929, blazersAwayMulti, 97.755, mavericksHomeMulti, 101.684, 95.09, 1527.111, 95.046, 1389.939, 
-8.624, cavaliersAwayMulti, 95.827, clippersHomeMulti, 104.451, 92.704, 1459.451, 92.693, 1459.259, 
-0.15888, jazzAwayMulti, 90.36426, grizzliesHomeMulti, 90.52314, 88.37098, 1439.769, 88.39744, 1481.105, 
-12.907, sunsAwayMulti, 93.711, heatHomeMulti, 106.618, 93.04, 1446.037, 93.085, 1472.629, 
1.56898, knicksAwayMulti, 96.17868, sixersHomeMulti, 94.6097, 91.5862, 1481.306, 91.5564, 1437.456, 
-5.589, warriorsAwayMulti, 100.117, kingsHomeMulti, 105.706, 96.806, 1437.338, 96.786, 1479.277, 
-9.009, pacersAwayMulti, 92.168, spursHomeMulti, 101.177, 92.52, 1512.32, 92.369, 1406.92, 
-1.13242, magicAwayMulti, 88.5528, bullsHomeMulti, 89.68522, 89.33554, 1418.794, 89.39246, 1500.485, 
-8.578, pistonsAwayMulti, 95.286, nuggetsHomeMulti, 103.864, 95.363, 1525.815, 95.297, 1393.364, 
-8.499, raptorsAwayMulti, 97.47, thunderHomeMulti, 105.969, 93.52, 1532.611, 93.468, 1385.377, 
-5.649, pacersAwayMulti, 91.931, hawksHomeMulti, 97.58, 91.882, 1504.764, 91.782, 1413.909, 
-9.076, wizardsAwayMulti, 88.716, celticsHomeMulti, 97.792, 95.691, 1462.82, 95.722, 1454.195, 
-0.11486, sunsAwayMulti, 93.46352, bobcatsHomeMulti, 93.57838, 93.0595, 1444.446, 93.08414, 1474.502, 
-3.119, raptorsAwayMulti, 97.671, mavericksHomeMulti, 100.79, 94.052, 1537.304, 93.945, 1380.264, 
-1.846, cavaliersAwayMulti, 98.815, warriorsHomeMulti, 100.661, 95.552, 1505.324, 95.49, 1412.462, 
-5.835, nuggetsAwayMulti, 107.104, rocketsHomeMulti, 112.939, 101.063, 1475.128, 101.047, 1441.67, 
-4.912, spursAwayMulti, 100.279, clippersHomeMulti, 105.191, 93.959, 1433.485, 93.967, 1485.643, 
-10.934, netsAwayMulti, 91.713, heatHomeMulti, 102.647, 89.3, 1508.079, 89.263, 1412.925, 
0.17366, grizzliesAwayMulti, 95.70562, bucksHomeMulti, 95.53196, 92.25652, 1545.429, 92.13756, 1373.618, 
-1.08484, magicAwayMulti, 90.96238, timberwolvesHomeMulti, 92.04722, 91.74654, 1457.213, 91.74656, 1461.356, 
-3.551, sixersAwayMulti, 89.596, hornetsHomeMulti, 93.147, 90.218, 1418.697, 90.301, 1500.165, 
-7.859, pistonsAwayMulti, 93.956, kingsHomeMulti, 101.815, 93.599, 1494.009, 93.504, 1424.925, 
-2.707, lakersAwayMulti, 97.91, jazzHomeMulti, 100.617, 93.306, 1395.233, 93.391, 1522.975, 
5.866, thunderAwayMulti, 98.675, bullsHomeMulti, 92.809, 92.217, 1369.161, 92.359, 1549.914, 
-1.61, clippersAwayMulti, 97.472, blazersHomeMulti, 99.082, 91.93, 1449.975, 91.955, 1468.912, 
1.08406, heatAwayMulti, 100.4089, hawksHomeMulti, 99.32488, 93.62594, 1477.299, 93.60988, 1441.673, 
-3.259, sixersAwayMulti, 93.69, celticsHomeMulti, 96.949, 94.302, 1482.521, 94.281, 1435.153, 
-6.582, jazzAwayMulti, 96.374, nuggetsHomeMulti, 102.956, 94.388, 1542.022, 94.302, 1376.544, 
-4.862, warriorsAwayMulti, 101.786, lakersHomeMulti, 106.648, 98.017, 1449.813, 98.074, 1466.437, 
3.063, rocketsAwayMulti, 99.252, grizzliesHomeMulti, 96.189, 93.828, 1343.552, 93.967, 1575.635, 
-0.3845, pacersAwayMulti, 90.41322, timberwolvesHomeMulti, 90.79772, 90.54576, 1478.117, 90.52226, 1441.212, 
-8.099, bobcatsAwayMulti, 85.67, hornetsHomeMulti, 93.769, 90.17, 1423.883, 90.163, 1496.656, 
-10.427, mavericksAwayMulti, 95.277, knicksHomeMulti, 105.704, 94.587, 1386.005, 94.706, 1532.014, 
-13.102, pistonsAwayMulti, 94.437, thunderHomeMulti, 107.539, 94.496, 1515.314, 94.442, 1403.96, 
-0.27218, netsAwayMulti, 91.40882, magicHomeMulti, 91.681, 89.07586, 1505.836, 89.02098, 1413.954, 
3.428, cavaliersAwayMulti, 96.003, sunsHomeMulti, 92.575, 93.479, 1469.765, 93.456, 1449.123, 
-2.147, spursAwayMulti, 102.01, kingsHomeMulti, 104.157, 95.701, 1460.416, 95.722, 1456.976, 
-1.2914, bucksAwayMulti, 97.43366, wizardsHomeMulti, 98.72506, 96.45994, 1438.055, 96.4945, 1479.049, 
0.47384, mavericksAwayMulti, 96.6982, bobcatsHomeMulti, 96.22436, 95.61854, 1401.317, 95.69912, 1516.695, 
0.57022, timberwolvesAwayMulti, 90.0204, bullsHomeMulti, 89.45018, 89.22918, 1421.027, 89.28746, 1498.646, 
0.71936, nuggetsAwayMulti, 104.9532, warriorsHomeMulti, 104.2339, 99.14082, 1448.044, 99.15926, 1468.281, 
